Country,level_3,RCA_Specialty
Cuba,Natural Sciences,3.0593213450028616
French-Guiana,Natural Sciences,3.977376355548945
Kazakhstan,Natural Sciences,0.6696415325716076
Bangladesh,Natural Sciences,2.4053113454717194
Ivory Coast,Natural Sciences,1.0593790041427789
Kuwait,Natural Sciences,1.3114993704918425
New Zealand,Natural Sciences,2.072616721465919
Reunion,Natural Sciences,4.682680598099197
Algeria,Natural Sciences,0.3451765323086147
Mexico,Natural Sciences,3.6477053453142094
Algeria,Natural Sciences,0.2316227090573176
Austria,Natural Sciences,0.6578771971488726
Burkina Faso,Medical Sciences,2.976121959495757
Chile,Medical Sciences,10.13828461902994
China,Medical Sciences,0.2824241236893994
Italy,Medical Sciences,0.9904482012768944
Kuwait,Medical Sciences,2.57376357167566
Morocco,Medical Sciences,0.5225767687499355
Thailand,Medical Sciences,2.289511970477384
Tunisia,Medical Sciences,0.2512563696171156
Brunei,Medical Sciences,0.5899871393860402
Ethiopia,Medical Sciences,0.2300424632502245
Iceland,Medical Sciences,0.486444652717074
Israel,Medical Sciences,1.33863298247184
Latvia,Medical Sciences,0.5304071573298145
Liechtenstein,Medical Sciences,0.4394802160732748
Lithuania,Medical Sciences,0.6805090747014035
Macedonia,Medical Sciences,0.2936526898307791
Uzbekistan,Medical Sciences,0.6371162895736824
Vietnam,Medical Sciences,0.4929970470612528
Latvia,Medical Sciences,0.3701051315807686
Malaysia,Medical Sciences,1.972842813380628
Nepal,Medical Sciences,0.8965553903448215
Pakistan,Medical Sciences,1.007584607380995
Romania,Medical Sciences,0.32770565980378
South Africa,Medical Sciences,0.6224634773065123
Vietnam,Medical Sciences,0.8783011208287894
Bangladesh,Medical Sciences,0.3164442255003025
Chile,Medical Sciences,0.6209212057849884
Denmark,Medical Sciences,0.7963469450606673
Iran,Medical Sciences,0.615325805279853
Cyprus,Medical Sciences,0.2543896277152767
Luxembourg,Medical Sciences,0.7517946263606243
Mexico,Medical Sciences,0.7446402451499793
Sudan,Medical Sciences,0.2898034970027862
Uganda,Medical Sciences,0.4156582602602358
Austria,Medical Sciences,0.7055606040032449
India,Medical Sciences,0.4579100309116217
Syria,Medical Sciences,6.679870855366337
Benin,Arts and Humanities,1.9356956845238096
Saudi Arabia,Arts and Humanities,0.0841721183649434
Greece,Arts and Humanities,0.6610444755124535
Latvia,Arts and Humanities,2.926125853633328
Afghanistan,Natural Sciences,1.8098616287793088
Argentina,Natural Sciences,2.1355483472714063
Brunei,Natural Sciences,0.2176241532322151
Costa Rica,Natural Sciences,2.5268760295770023
Fiji,Natural Sciences,1.185564416862068
French-Guiana,Natural Sciences,1.0474657045682447
Liechtenstein,Natural Sciences,0.4863233628352564
Mauritania,Natural Sciences,3.074818681151944
Namibia,Natural Sciences,1.746690193219821
Norway,Natural Sciences,0.5388450716466939
Somalia,Natural Sciences,2.26950902656453
Taiwan,Natural Sciences,0.4502055365399995
United States,Natural Sciences,0.5496307190597932
Austria,Natural Sciences,1.2071668554496964
Burma,Natural Sciences,5.336871999025584
Greece,Natural Sciences,0.7696840459505391
Israel,Natural Sciences,0.9058709169291992
Jamaica,Natural Sciences,0.720974943967742
Lebanon ,Natural Sciences,0.594012167862646
Macedonia,Natural Sciences,2.110490290523754
Malta,Natural Sciences,0.3030730182214268
Mauritius,Natural Sciences,11.306197984948682
Moldova ,Natural Sciences,0.4877183444487666
Zambia,Natural Sciences,1.5442611881881123
Egypt,Natural Sciences,3.0273166729557106
Finland,Natural Sciences,0.6980109945986175
Italy,Natural Sciences,0.9587011891822954
South Korea,Natural Sciences,0.6884155135291036
Bangladesh,Natural Sciences,0.8335536107066018
Cyprus,Natural Sciences,0.4257367049931659
Finland,Natural Sciences,2.1250073263242157
Switzerland,Natural Sciences,0.7186289953195505
Colombia,Natural Sciences,0.4922314025075052
New Zealand,Natural Sciences,0.3885517558720087
Oman,Natural Sciences,1.1345210452872916
Spain,Natural Sciences,0.803563130892833
Switzerland,Natural Sciences,0.4780193924472715
Trinidad and Tobago,Natural Sciences,1.1149603376099244
Austria,Medical Sciences,0.3867749603727868
Bulgaria,Medical Sciences,0.4120382959347088
India,Medical Sciences,0.1992203226219218
Kuwait,Medical Sciences,0.5973404346092566
Slovenia,Medical Sciences,0.4047083186792465
Ukraine,Medical Sciences,0.7213218200700939
Yemen,Medical Sciences,4.128337366604515
Austria,Medical Sciences,3.9221246468961257
Israel,Medical Sciences,1.284895373017936
Lithuania,Medical Sciences,3.3292835576173245
Romania,Medical Sciences,1.669179769546274
Thailand,Medical Sciences,0.3510988784525403
Tunisia,Medical Sciences,0.8733559070756616
Ghana ,Medical Sciences,0.4406493995781116
Iraq,Medical Sciences,0.3426049081719818
New Zealand,Medical Sciences,1.989622382164148
Russia,Medical Sciences,0.1456421311108908
Bangladesh,Medical Sciences,0.2719296755674075
Bolivia,Medical Sciences,1.4076726554028414
Ghana ,Medical Sciences,0.4933643711862048
Philippines,Medical Sciences,2.043093467894936
Sri Lanka,Medical Sciences,1.4640870175468483
Venezuela,Medical Sciences,2.841413322942772
Afghanistan,Medical Sciences,1.0742303278255163
Burkina Faso,Medical Sciences,0.1096436639511832
Cyprus,Medical Sciences,0.7201645951987085
Laos,Medical Sciences,0.263553403410608
Lebanon ,Medical Sciences,1.6860436271168702
Luxembourg,Medical Sciences,0.8026708124508802
Norway,Medical Sciences,1.1007563732375911
Tunisia,Medical Sciences,0.3332363713280725
Venezuela,Medical Sciences,0.2946673468688048
Bahrain,Medical Sciences,2.86493315022014
Bangladesh,Medical Sciences,0.1378156335316986
Canada,Medical Sciences,1.4656859036799683
Cuba,Medical Sciences,0.8089723924084363
Hungary,Medical Sciences,1.165902250757695
Latvia,Medical Sciences,1.5322654427637623
Lithuania,Medical Sciences,0.7760080288092568
Senegal,Medical Sciences,1.633665361770188
Ukraine,Medical Sciences,0.244811018008467
Yemen,Medical Sciences,1.8014472097357743
Dominican Republic,Medical Sciences,3.635071172823334
Ecuador,Medical Sciences,0.1389438361513051
Guatemala,Medical Sciences,5.482240491622147
Singapore,Medical Sciences,0.706971040155407
United Arab Emirates,Medical Sciences,1.6061503468705387
Botswana,Medical Sciences,0.8035645563744949
Bulgaria,Medical Sciences,0.8274082830954337
Cameroon,Medical Sciences,0.2665248876157708
Fiji,Medical Sciences,1.3352764270103543
Ireland,Medical Sciences,1.333467109358579
Mali,Medical Sciences,3.626899484176774
Switzerland,Medical Sciences,1.1750465492917783
Togo,Medical Sciences,4.129085566601251
Denmark,Medical Sciences,2.971657300288501
Georgia,Medical Sciences,0.2090494448476972
Iran,Medical Sciences,0.5652677932426408
New Zealand,Medical Sciences,1.0182598719312888
Barbados,Medical Sciences,12.76637063390357
Bolivia,Medical Sciences,2.1374886611811026
Haiti,Medical Sciences,4.853880501432086
Ireland,Medical Sciences,1.1838732930322162
Netherlands,Medical Sciences,1.7927675731191743
Philippines,Medical Sciences,1.706290881994768
Taiwan,Medical Sciences,0.7114808552587749
Uruguay,Medical Sciences,0.4228425845167697
Zambia,Medical Sciences,4.649393296271976
Zimbabwe,Medical Sciences,1.3064650321611595
Estonia,Medical Sciences,3.008904251277614
Kenya,Medical Sciences,0.889500088480324
Spain,Medical Sciences,1.4465366385977378
Dominican Republic,Medical Sciences,4.801504175702487
Ivory Coast,Medical Sciences,0.6413561534331842
Mexico,Medical Sciences,0.4259499233110876
United Kingdom,Medical Sciences,1.033113686418917
Barbados,Medical Sciences,2.268375205314493
Colombia,Medical Sciences,0.9985245936403164
Liechtenstein,Medical Sciences,2.5345620916524187
Niger,Medical Sciences,0.7392472767319553
Turkey,Medical Sciences,1.7918514509919938
United States,Medical Sciences,0.8660937460107812
Belgium,Medical Sciences,1.6687710217864908
Iceland,Medical Sciences,3.6195683175681
Philippines,Medical Sciences,0.5547434265673613
Belgium,Medical Sciences,1.6414015543039344
Ethiopia,Medical Sciences,0.4415864934318221
Kenya,Medical Sciences,0.1283770257820256
Laos,Medical Sciences,1.540524309384307
Romania,Medical Sciences,0.298891935944503
Sri Lanka,Medical Sciences,5.113248161813953
Tunisia,Medical Sciences,0.6099116860438224
Colombia,Medical Sciences,1.1891655987156882
Germany,Medical Sciences,0.5832443643237363
Norway,Medical Sciences,0.9536043121004292
Sweden,Medical Sciences,1.1558714932880698
Turkey,Medical Sciences,1.772469339306607
Argentina,Medical Sciences,0.708020165503738
Brazil,Medical Sciences,0.4088737733049298
Georgia,Medical Sciences,0.2647625253367988
Indonesia,Medical Sciences,1.1765275132516029
Latvia,Medical Sciences,1.7503020147880983
New Zealand,Medical Sciences,0.8365186792277434
Azerbaijan,Medical Sciences,0.066878590463634
Democratic Republic of the Congo,Medical Sciences,2.499082657298579
Finland,Medical Sciences,0.7475423156549341
France,Medical Sciences,0.7444146604474121
French-Guiana,Medical Sciences,1.3647642031974565
Honduras ,Medical Sciences,1.4275119826548104
Iceland,Medical Sciences,1.9062431949091605
Lesotho,Medical Sciences,1.335414435386758
Macedonia,Medical Sciences,1.975806357810863
Mozambique,Medical Sciences,3.5886678944758703
North Korea,Medical Sciences,0.4499766032281467
Reunion,Medical Sciences,1.3212078988400904
Saudi Arabia,Medical Sciences,1.392304288015342
Sweden,Medical Sciences,1.0023899331845554
Tanzania,Medical Sciences,1.5721219371776916
Afghanistan,Medical Sciences,3.1395495419097905
Austria,Medical Sciences,2.4672350804120167
Burkina Faso,Medical Sciences,1.922669874502895
France,Medical Sciences,1.6684061799164924
Guinea-Bissau,Medical Sciences,5.16717528772653
India,Medical Sciences,0.4288457422537423
Lebanon ,Medical Sciences,2.9864468851399573
Mongolia,Medical Sciences,0.9220238431630984
Netherlands,Medical Sciences,2.2998112987779127
Slovenia,Medical Sciences,0.6258501483998826
Byelarus,Medical Sciences,0.2473350176363614
Colombia,Medical Sciences,1.5121030215224172
Estonia,Medical Sciences,0.7287660099440564
Nigeria,Medical Sciences,1.6912259638701734
Australia,Medical Sciences,2.128437223528364
Mozambique,Medical Sciences,0.6175800130434518
Peru,Medical Sciences,1.007466384914318
Republic of Kosovo,Medical Sciences,3.324639070217249
Sweden,Medical Sciences,0.8462967831885795
Vietnam,Medical Sciences,0.5344037472828504
Cyprus,Medical Sciences,0.4948766038086027
Nigeria,Medical Sciences,1.8805630116996368
Tanzania,Medical Sciences,1.3753834668114564
Bulgaria,Medical Sciences,0.5551761517116961
Iran,Medical Sciences,0.5024890369304857
Italy,Medical Sciences,1.4231928952332005
Mexico,Medical Sciences,0.6278244695812404
Qatar,Medical Sciences,0.9413197186718396
Slovakia,Medical Sciences,0.6228788385748086
Switzerland,Medical Sciences,1.3769854327078803
Uganda,Medical Sciences,0.4794283240239106
Ukraine,Medical Sciences,0.4616532520825024
Namibia,Medical Sciences,1.2400837258317188
Netherlands,Medical Sciences,1.17861684794866
Tunisia,Medical Sciences,0.6200418629158594
Dominica ,Medical Sciences,8.758077210030207
Germany,Medical Sciences,1.3835706347553214
Iceland,Medical Sciences,0.3652369296971763
Luxembourg,Medical Sciences,0.1807341814623602
Malaysia,Medical Sciences,0.3472466053189961
Sweden,Medical Sciences,0.4930043462599786
Tanzania,Medical Sciences,1.189776526645613
Bangladesh,Medical Sciences,0.2406023439902399
Chile,Medical Sciences,0.4917766883883681
Czech Republic,Medical Sciences,0.6509353449022116
Israel,Medical Sciences,0.8316821023929294
Japan,Medical Sciences,1.631734716205686
Malaysia,Medical Sciences,0.4879061009757157
Palestine,Medical Sciences,1.2658263179160176
Republic of Serbia,Medical Sciences,0.1044708523251195
Slovakia,Medical Sciences,0.2762154071139224
Uzbekistan,Medical Sciences,0.5355419037336997
Macedonia,Medical Sciences,0.7236212910549303
New Zealand,Medical Sciences,1.499203616547001
Qatar,Medical Sciences,0.409245974375539
Bahrain,Medical Sciences,3.731796697563072
Bolivia,Medical Sciences,1.0841611200871308
Russia,Medical Sciences,0.0816332593210831
Slovakia,Medical Sciences,0.3606517662955155
South Korea,Medical Sciences,0.9057296159329922
Afghanistan,Medical Sciences,2.5122869633302884
Benin,Medical Sciences,0.6202208440721649
Cambodia,Medical Sciences,4.757858529868662
Ghana ,Medical Sciences,1.9145080717340144
Israel,Medical Sciences,1.7567336340206186
Kyrgyzstan,Medical Sciences,2.6462756013745707
Angola,Medical Sciences,1.5815171800786572
Canada,Medical Sciences,0.9578016204914368
Central African Republic,Medical Sciences,2.5213902470968304
Egypt,Medical Sciences,0.6239294905107872
Gambia,Medical Sciences,3.126724016737141
Ghana ,Medical Sciences,1.2329949627416177
Kuwait,Medical Sciences,0.9625419006608013
Cyprus,Medical Sciences,1.0651744993141974
Georgia,Medical Sciences,0.4126418964205696
Hungary,Medical Sciences,0.8124939752354398
Nigeria,Medical Sciences,0.7738310786792709
Zambia,Medical Sciences,0.4092870842545487
Cuba,Medical Sciences,0.9936580246400272
Democratic Republic of the Congo,Medical Sciences,1.7827308741864818
Ecuador,Medical Sciences,1.1109838841456563
Ethiopia,Medical Sciences,1.310069142410333
France,Medical Sciences,1.1534185445322371
Iceland,Medical Sciences,0.516349179132857
St-Kitts & Nevis ,Medical Sciences,8.385437815617896
Tanzania,Medical Sciences,0.961161032639221
Belgium,Medical Sciences,2.419730548899041
Croatia,Medical Sciences,1.7685400555962822
Republic of Serbia,Medical Sciences,2.1383751922706105
Spain,Medical Sciences,1.0375120559507751
Taiwan,Medical Sciences,0.9956678887919296
Ghana ,Medical Sciences,0.3740327954847923
Italy,Medical Sciences,1.2937507700957094
Peru,Medical Sciences,0.6714239503363371
Austria,Medical Sciences,0.8217472806146191
Cyprus,Medical Sciences,1.1167948943615282
Dominican Republic,Medical Sciences,2.1171671549479165
Georgia,Medical Sciences,0.3502318244399683
Cameroon,Medical Sciences,6.305798625079737
Estonia,Medical Sciences,1.134484959525351
Germany,Medical Sciences,1.016784906055205
Greece,Medical Sciences,0.7992000973334389
Ireland,Medical Sciences,0.35851056997828
Madagascar,Medical Sciences,16.553543314534135
Mali,Medical Sciences,6.129284957003181
Mauritania,Medical Sciences,43.893589046926
Mozambique,Medical Sciences,4.212697400788564
Panama,Medical Sciences,8.469094982083233
Papua New Guinea,Medical Sciences,6.526145134075329
Slovakia,Medical Sciences,2.5377609130216627
Sudan,Medical Sciences,7.366518811433057
United States,Medical Sciences,0.9534529628137182
Algeria,Medical Sciences,0.2947166065037215
Georgia,Medical Sciences,0.397933301777007
Uganda,Medical Sciences,0.222140803238246
United States,Medical Sciences,1.3823985645592742
Belgium,Medical Sciences,1.3985371054666809
Nicaragua,Medical Sciences,3.007077348657436
Uruguay,Medical Sciences,2.97433240475191
Australia,Natural Sciences,0.4878778739455157
Austria,Natural Sciences,1.0813029374960972
Bosnia & Herzegovina,Natural Sciences,1.093739134564821
Japan,Natural Sciences,0.9139168979422814
Oman,Natural Sciences,0.6074501058134445
Republic of Serbia,Natural Sciences,1.0724450983166565
Brazil,Natural Sciences,0.8996993256259586
Burkina Faso,Natural Sciences,1.2771727484716708
Chile,Natural Sciences,1.0742574519855177
Iceland,Natural Sciences,1.7176919327837936
Monaco,Natural Sciences,3.2517490372272144
Netherlands,Natural Sciences,0.1679666468728187
Portugal,Natural Sciences,1.352074993327996
Chile,Natural Sciences,0.5172429889237593
French-Polynesia,Natural Sciences,1.1204496196036802
Jordan,Natural Sciences,1.1103917235569685
Romania,Natural Sciences,1.4851168017633385
Sierra Leone,Natural Sciences,0.3633890658174097
Singapore,Natural Sciences,1.2692499445413927
Slovenia,Natural Sciences,1.058532267422705
Thailand,Natural Sciences,0.7405029525257251
Italy,Natural Sciences,0.8499695601097509
Jamaica,Natural Sciences,1.147502489270284
Japan,Natural Sciences,0.9489996413756662
Russia,Natural Sciences,3.023665095803966
Iraq,Natural Sciences,0.9643526206920938
Latvia,Natural Sciences,2.682638411661576
Lithuania,Natural Sciences,0.490608646457027
Mauritania,Natural Sciences,2.9278257933725804
Chile,Natural Sciences,0.675711173594702
Denmark,Natural Sciences,0.6081518921921149
Finland,Natural Sciences,0.6944357811085259
Kenya,Natural Sciences,0.0564626622663401
Sweden,Natural Sciences,0.7951669133794715
Tunisia,Natural Sciences,1.5785403458562597
Venezuela,Natural Sciences,1.010054291653419
Iceland,Natural Sciences,0.2949656149454578
Latvia,Natural Sciences,1.533070464213646
Macedonia,Natural Sciences,0.7716032336414136
Argentina,Medical Sciences,0.6334356504446501
Iceland,Medical Sciences,1.3934483639668584
Palestine,Medical Sciences,1.24619974120113
Portugal,Medical Sciences,0.8560763634512164
Norway,Medical Sciences,0.9719166382133532
Ukraine,Medical Sciences,0.2250654080298421
Uzbekistan,Medical Sciences,2.961141625765409
Morocco,Medical Sciences,0.4501350522883365
Nigeria,Medical Sciences,0.2399462242607611
