Year,Country,Country ID,ECI
1972,Mozambique,afmoz,-0.900928
1972,Mauritania,afmrt,-0.934725
1972,Nigeria,afnga,-2.02801
1972,Sudan,afsdn,-1.3197
1972,Senegal,afsen,-0.308306
1972,Togo,aftgo,-0.533978
1972,Tunisia,aftun,-0.277761
1972,Tanzania,aftza,-1.27276
1972,South Africa,afzaf,-0.290437
1972,Zambia,afzmb,-1.27385
1972,Zimbabwe,afzwe,0.959187
1972,United Arab Emirates,asare,-0.483392
1972,Bangladesh,asbgd,-0.583664
1972,China,aschn,0.514375
1972,Hong Kong,ashkg,1.24999
1972,Indonesia,asidn,-1.4636
1972,India,asind,0.111218
1972,Iran,asirn,-0.832824
1972,Israel,asisr,0.692241
1972,Jordan,asjor,0.319037
1972,Japan,asjpn,1.98772
1972,Cambodia,askhm,-1.10812
1972,South Korea,askor,0.626045
1972,Kuwait,askwt,-0.530043
1972,Laos,aslao,-0.92082
1972,Lebanon,aslbn,0.631402
1972,Sri Lanka,aslka,-1.11622
1972,Burma,asmmr,-1.05842
1972,Malaysia,asmys,-0.719569
1972,Oman,asomn,-1.13284
1972,Pakistan,aspak,-0.317045
1972,Philippines,asphl,-0.55777
1972,Qatar,asqat,0.609986
1972,Saudi Arabia,assau,-0.924268
1972,Singapore,assgp,0.207166
1972,Syria,assyr,-0.387965
1972,Thailand,astha,-0.778683
1972,Turkey,astur,-0.467437
1972,Vietnam,asvnm,-0.195863
1972,Albania,eualb,0.09419
1972,Austria,euaut,1.94613
1972,Belgium,eubel,1.47614
1972,Bulgaria,eubgr,0.589544
1972,Switzerland,euche,2.04004
1972,Germany,eudeu,2.29945
1972,Denmark,eudnk,1.37284
1972,Spain,euesp,0.921629
1972,Finland,eufin,1.37407
1972,France,eufra,1.66878
1972,United Kingdom,eugbr,2.03438
1972,Greece,eugrc,0.221012
1972,Hungary,euhun,0.977467
1972,Ireland,euirl,0.966161
1972,Italy,euita,1.8205
1972,Netherlands,eunld,1.24832
1972,Norway,eunor,1.23394
1972,Poland,eupol,0.844756
1972,Portugal,euprt,0.897661
1972,Romania,eurou,0.740619
1972,Sweden,euswe,2.03225
1972,Canada,nacan,0.723165
1972,Costa Rica,nacri,0.577735
1972,Dominican Republic,nadom,-0.40791
1972,Guatemala,nagtm,0.240257
1972,Honduras,nahnd,-0.409435
1972,Jamaica,najam,-0.205072
1972,Mexico,namex,0.319915
1972,Nicaragua,nanic,0.168931
1972,Panama,napan,0.543671
1972,El Salvador,naslv,0.678434
1972,Trinidad and Tobago,natto,0.44187
1972,United States,nausa,1.71798
1972,Australia,ocaus,0.043605
1972,New Zealand,ocnzl,0.353045
1972,Argentina,saarg,-0.021875
1972,Bolivia,sabol,-0.795227
1972,Brazil,sabra,-0.546039
1972,Chile,sachl,0.065106
1972,Colombia,sacol,-0.088109
1972,Ecuador,saecu,-1.11334
1972,Peru,saper,-0.795581
1972,Paraguay,sapry,-0.612634
1972,Uruguay,saury,0.271904
1972,Venezuela,saven,-0.572191
1973,Angola,afago,-1.15258
1973,Cote d'Ivoire,afciv,-1.18693
1973,Cameroon,afcmr,-0.708526
1973,Republic of the Congo,afcog,-1.17314
1973,Algeria,afdza,-0.634155
1973,Egypt,afegy,0.118683
1973,Ethiopia,afeth,-1.07269
1973,Gabon,afgab,-1.58036
1973,Ghana,afgha,-1.17829
1973,Guinea,afgin,-0.884032
1973,Kenya,afken,-0.385182
1973,Morocco,afmar,-0.26061
1973,Madagascar,afmdg,-0.937656
1973,Mozambique,afmoz,-0.73104
1973,Mauritania,afmrt,-0.905246
1973,Nigeria,afnga,-2.01528
1973,Sudan,afsdn,-1.2759
1973,Senegal,afsen,-0.311544
1973,Togo,aftgo,-0.462118
1973,Tunisia,aftun,-0.191241
1973,Tanzania,aftza,-1.16077
1973,South Africa,afzaf,-0.299252
1973,Zambia,afzmb,-1.09525
1973,Zimbabwe,afzwe,0.972448
1973,United Arab Emirates,asare,-1.16526
1973,Bangladesh,asbgd,-0.380092
1973,China,aschn,0.543544
1973,Hong Kong,ashkg,1.37248
1973,Indonesia,asidn,-1.34541
1973,India,asind,0.092628
1973,Iran,asirn,-1.17204
1973,Israel,asisr,0.747705
1973,Jordan,asjor,0.350396
1973,Japan,asjpn,2.06442
1973,Cambodia,askhm,-1.02784
1973,South Korea,askor,0.761627
1973,Kuwait,askwt,-0.580382
1973,Laos,aslao,-0.866594
1973,Lebanon,aslbn,0.695391
1973,Sri Lanka,aslka,-0.898494
1973,Burma,asmmr,-0.868736
1973,Malaysia,asmys,-0.86161
1973,Oman,asomn,-0.852098
1973,Pakistan,aspak,-0.280222
1973,Philippines,asphl,-0.600374
1973,Qatar,asqat,-0.700533
1973,Saudi Arabia,assau,-1.46699
1973,Singapore,assgp,0.286793
1973,Syria,assyr,-0.35571
1973,Thailand,astha,-0.636195
1973,Turkey,astur,-0.337298
1973,Vietnam,asvnm,-0.189671
1973,Albania,eualb,-0.064341
1973,Austria,euaut,1.88468
1973,Belgium,eubel,1.44249
1973,Bulgaria,eubgr,0.613131
1973,Switzerland,euche,1.98867
1973,Germany,eudeu,2.31199
1973,Denmark,eudnk,1.35135
1973,Spain,euesp,0.903208
1973,Finland,eufin,1.34622
1973,France,eufra,1.61751
1973,United Kingdom,eugbr,2.04552
1973,Greece,eugrc,0.201106
1973,Hungary,euhun,0.962564
1973,Ireland,euirl,1.01993
1973,Italy,euita,1.79484
1973,Netherlands,eunld,1.2507
1973,Norway,eunor,1.38708
1973,Poland,eupol,0.890208
1973,Portugal,euprt,0.902619
1973,Romania,eurou,0.774934
1973,Sweden,euswe,2.0072
1973,Canada,nacan,0.627947
1973,Costa Rica,nacri,0.53157
1973,Dominican Republic,nadom,-0.255854
1973,Guatemala,nagtm,0.337624
1973,Honduras,nahnd,-0.444479
1973,Jamaica,najam,0.028676
1973,Mexico,namex,0.352259
1973,Nicaragua,nanic,0.028206
1973,Panama,napan,0.467348
1973,El Salvador,naslv,0.681508
1973,Trinidad and Tobago,natto,0.254467
1973,United States,nausa,1.67185
1973,Australia,ocaus,0.01988
1973,New Zealand,ocnzl,0.462662
1973,Argentina,saarg,0.117281
1973,Bolivia,sabol,-0.980488
1973,Brazil,sabra,-0.372521
1973,Chile,sachl,0.057265
1973,Colombia,sacol,0.106428
1973,Ecuador,saecu,-1.04445
1973,Peru,saper,-0.800638
1973,Paraguay,sapry,-0.481644
1973,Uruguay,saury,0.322398
1973,Venezuela,saven,-0.720852
1974,Angola,afago,-1.14003
1974,Cote d'Ivoire,afciv,-1.3391
1974,Cameroon,afcmr,-0.951974
1974,Republic of the Congo,afcog,-1.22077
1974,Algeria,afdza,-0.772504
1974,Egypt,afegy,0.063234
1974,Ethiopia,afeth,-1.03366
1974,Gabon,afgab,-1.60746
1974,Ghana,afgha,-1.29589
1974,Guinea,afgin,-1.27342
1974,Kenya,afken,-0.511042
1974,Morocco,afmar,-0.329085
1974,Madagascar,afmdg,-1.04524
1974,Mozambique,afmoz,-0.746801
1974,Mauritania,afmrt,-0.929071
1974,Nigeria,afnga,-2.06088
1974,Sudan,afsdn,-1.01438
1974,Senegal,afsen,-0.338371
1974,Togo,aftgo,-0.765912
1974,Tunisia,aftun,-0.109595
1974,Tanzania,aftza,-1.24789
1974,South Africa,afzaf,-0.290143
1974,Zambia,afzmb,-1.00321
1974,Zimbabwe,afzwe,1.00227
1974,United Arab Emirates,asare,-0.491762
1974,Bangladesh,asbgd,-0.233379
1974,China,aschn,0.497583
1974,Hong Kong,ashkg,1.14592
1974,Indonesia,asidn,-1.57939
1974,India,asind,0.170085
1974,Iran,asirn,-1.38935
1974,Israel,asisr,0.77872
1974,Jordan,asjor,0.359079
1974,Japan,asjpn,1.89414
1974,Cambodia,askhm,-0.62695
1974,South Korea,askor,0.821309
1974,Kuwait,askwt,-0.671988
1974,Laos,aslao,-0.909832
1974,Lebanon,aslbn,0.761648
1974,Sri Lanka,aslka,-0.983562
1974,Burma,asmmr,-0.926276
1974,Mongolia,asmng,0.297181
1974,Malaysia,asmys,-0.583411
1974,Oman,asomn,-0.379688
1974,Pakistan,aspak,-0.101056
1974,Philippines,asphl,-0.481102
1974,Qatar,asqat,-0.961946
1974,Saudi Arabia,assau,-1.89302
1974,Singapore,assgp,0.296666
1974,Syria,assyr,-0.202059
1974,Thailand,astha,-0.512015
1974,Turkey,astur,-0.289211
1974,Vietnam,asvnm,-0.150127
1974,Albania,eualb,-0.170026
1974,Austria,euaut,1.90756
1974,Belgium,eubel,1.47628
1974,Bulgaria,eubgr,0.770913
1974,Switzerland,euche,1.93517
1974,Germany,eudeu,2.1881
1974,Denmark,eudnk,1.29079
1974,Spain,euesp,0.950058
1974,Finland,eufin,1.41397
1974,France,eufra,1.65195
1974,United Kingdom,eugbr,1.93043
1974,Greece,eugrc,0.32517
1974,Hungary,euhun,0.927532
1974,Ireland,euirl,1.04279
1974,Italy,euita,1.73502
1974,Netherlands,eunld,1.1773
1974,Norway,eunor,1.30666
1974,Poland,eupol,0.879724
1974,Portugal,euprt,0.82155
1974,Romania,eurou,0.671174
1974,Sweden,euswe,1.97976
1974,Canada,nacan,0.66737
1974,Costa Rica,nacri,0.619416
1974,Dominican Republic,nadom,-0.111751
1974,Guatemala,nagtm,0.261837
1974,Honduras,nahnd,-0.216776
1974,Jamaica,najam,0.107055
1974,Mexico,namex,0.583489
1974,Nicaragua,nanic,0.082136
1974,Panama,napan,0.483249
1974,El Salvador,naslv,0.659586
1974,Trinidad and Tobago,natto,0.171132
1974,United States,nausa,1.63622
1974,Australia,ocaus,0.002005
1974,New Zealand,ocnzl,0.405668
1974,Argentina,saarg,0.269263
1974,Bolivia,sabol,-1.04562
1974,Brazil,sabra,-0.341572
1974,Chile,sachl,-0.114033
1974,Colombia,sacol,0.253689
1974,Ecuador,saecu,-0.934708
1974,Peru,saper,-0.711308
1974,Paraguay,sapry,-0.493307
1974,Uruguay,saury,0.405485
1974,Venezuela,saven,-1.2073
1975,Angola,afago,-1.24488
1975,Cote d'Ivoire,afciv,-1.1907
1975,Cameroon,afcmr,-0.981177
1975,Republic of the Congo,afcog,-1.21109
1975,Algeria,afdza,-0.658009
1975,Egypt,afegy,0.077666
1975,Ethiopia,afeth,-0.994609
1975,Gabon,afgab,-1.88408
1975,Ghana,afgha,-1.17729
1975,Guinea,afgin,-1.36993
1975,Kenya,afken,-0.542436
1975,Morocco,afmar,-0.223595
1975,Madagascar,afmdg,-1.1211
1975,Mozambique,afmoz,-0.85923
1975,Mauritania,afmrt,-0.661912
1975,Nigeria,afnga,-2.09044
1975,Sudan,afsdn,-1.05126
1975,Senegal,afsen,-0.328214
1975,Togo,aftgo,-0.549275
1975,Tunisia,aftun,-0.026107
1975,Tanzania,aftza,-1.25273
1975,South Africa,afzaf,-0.25239
1975,Zambia,afzmb,-0.868636
1975,Zimbabwe,afzwe,1.08859
1975,United Arab Emirates,asare,-1.15238
1975,Bangladesh,asbgd,-0.539728
1975,China,aschn,0.484235
1975,Hong Kong,ashkg,1.15176
1975,Indonesia,asidn,-1.65005
1975,India,asind,0.235067
1975,Iran,asirn,-1.42703
1975,Israel,asisr,0.875202
1975,Jordan,asjor,0.640662
1975,Japan,asjpn,1.88449
1975,Cambodia,askhm,-0.342256
1975,South Korea,askor,0.829413
1975,Kuwait,askwt,-0.478695
1975,Laos,aslao,-0.714096
1975,Lebanon,aslbn,0.712371
1975,Sri Lanka,aslka,-0.887723
1975,Burma,asmmr,-1.10767
1975,Mongolia,asmng,0.300554
1975,Malaysia,asmys,-0.574961
1975,Oman,asomn,-0.814211
1975,Pakistan,aspak,-0.025431
1975,Philippines,asphl,-0.189632
1975,Qatar,asqat,-1.13544
1975,Saudi Arabia,assau,-1.88804
1975,Singapore,assgp,0.29783
1975,Syria,assyr,-0.12899
1975,Thailand,astha,-0.51068
1975,Turkey,astur,-0.23484
1975,Vietnam,asvnm,-0.10675
1975,Albania,eualb,-0.138748
1975,Austria,euaut,1.8608
1975,Belgium,eubel,1.49865
1975,Bulgaria,eubgr,0.820792
1975,Switzerland,euche,1.82118
1975,Germany,eudeu,2.0945
1975,Denmark,eudnk,1.32153
1975,Spain,euesp,0.9951
1975,Finland,eufin,1.41914
1975,France,eufra,1.58377
1975,United Kingdom,eugbr,1.8346
1975,Greece,eugrc,0.415036
1975,Hungary,euhun,0.966144
1975,Ireland,euirl,1.07572
1975,Italy,euita,1.66015
1975,Netherlands,eunld,1.13294
1975,Norway,eunor,1.22566
1975,Poland,eupol,0.997645
1975,Portugal,euprt,0.854045
1975,Romania,eurou,0.621123
1975,Sweden,euswe,1.94479
1975,Canada,nacan,0.78543
1975,Costa Rica,nacri,0.607385
1975,Dominican Republic,nadom,-0.217707
1975,Guatemala,nagtm,0.239749
1975,Honduras,nahnd,-0.315171
1975,Jamaica,najam,-0.01524
1975,Mexico,namex,0.646014
1975,Nicaragua,nanic,0.05211
1975,Panama,napan,0.388707
1975,El Salvador,naslv,0.610358
1975,Trinidad and Tobago,natto,-0.091113
1975,United States,nausa,1.52574
1975,Australia,ocaus,-0.044957
1975,New Zealand,ocnzl,0.293033
1975,Argentina,saarg,0.390731
1975,Bolivia,sabol,-0.996872
1975,Brazil,sabra,-0.21511
1975,Chile,sachl,0.011746
1975,Colombia,sacol,0.267366
1975,Ecuador,saecu,-1.04695
1975,Peru,saper,-0.632461
1975,Paraguay,sapry,-0.402084
1975,Uruguay,saury,0.408375
1975,Venezuela,saven,-1.10367
1976,Angola,afago,-1.37667
1976,Cote d'Ivoire,afciv,-1.5193
1976,Cameroon,afcmr,-1.169
1976,Republic of the Congo,afcog,-1.51863
1976,Algeria,afdza,-0.81583
1976,Egypt,afegy,0.061756
1976,Ethiopia,afeth,-1.02621
1976,Gabon,afgab,-1.66631
1976,Ghana,afgha,-1.42182
1976,Guinea,afgin,-1.7674
1976,Kenya,afken,-0.384282
1976,Morocco,afmar,-0.229217
1976,Madagascar,afmdg,-1.26861
1976,Mozambique,afmoz,-1.01832
1976,Mauritania,afmrt,-0.805415
1976,Nigeria,afnga,-2.47587
1976,Sudan,afsdn,-1.17056
1976,Senegal,afsen,-0.612047
1976,Togo,aftgo,-0.861637
1976,Tunisia,aftun,-0.171232
1976,Tanzania,aftza,-1.24371
1976,South Africa,afzaf,-0.320777
1976,Zambia,afzmb,-0.911014
1976,Zimbabwe,afzwe,0.761066
1976,United Arab Emirates,asare,1.02117
1976,Bangladesh,asbgd,-0.915828
1976,China,aschn,0.341003
1976,Hong Kong,ashkg,0.968926
1976,Indonesia,asidn,-1.82354
1976,India,asind,0.260826
1976,Iran,asirn,-1.37322
1976,Israel,asisr,0.815083
1976,Jordan,asjor,1.04364
1976,Japan,asjpn,1.71844
1976,Cambodia,askhm,-0.150939
1976,South Korea,askor,0.753741
1976,Kuwait,askwt,0.997675
1976,Laos,aslao,-0.68125
1976,Lebanon,aslbn,0.922862
1976,Sri Lanka,aslka,-1.05163
1976,Burma,asmmr,-1.00505
1976,Mongolia,asmng,0.539567
1976,Malaysia,asmys,-0.415963
1976,Oman,asomn,1.0337
1976,Pakistan,aspak,0.031359
1976,Philippines,asphl,-0.177066
1976,Qatar,asqat,0.343811
1976,Saudi Arabia,assau,-1.48968
1976,Singapore,assgp,0.318454
1976,Syria,assyr,0.700835
1976,Thailand,astha,-0.484416
1976,Turkey,astur,0.015191
1976,Vietnam,asvnm,-0.326853
1976,Albania,eualb,-0.171997
1976,Austria,euaut,1.70802
1976,Belgium,eubel,1.36239
1976,Bulgaria,eubgr,0.7584
1976,Switzerland,euche,1.69141
1976,Germany,eudeu,1.88162
1976,Denmark,eudnk,1.2192
1976,Spain,euesp,0.821651
1976,Finland,eufin,1.27995
1976,France,eufra,1.49599
1976,United Kingdom,eugbr,1.6602
1976,Greece,eugrc,0.555026
1976,Hungary,euhun,0.806986
1976,Ireland,euirl,0.930576
1976,Italy,euita,1.55495
1976,Netherlands,eunld,1.01535
1976,Norway,eunor,1.12291
1976,Poland,eupol,0.868974
1976,Portugal,euprt,0.69349
1976,Romania,eurou,0.605972
1976,Sweden,euswe,1.78681
1976,Canada,nacan,0.81458
1976,Costa Rica,nacri,0.383784
1976,Dominican Republic,nadom,-0.26608
1976,Guatemala,nagtm,0.064876
1976,Honduras,nahnd,-0.410047
1976,Jamaica,najam,0.082339
1976,Mexico,namex,0.643311
1976,Nicaragua,nanic,-0.199501
1976,Panama,napan,0.273613
1976,El Salvador,naslv,0.368276
1976,Trinidad and Tobago,natto,-0.254482
1976,United States,nausa,1.40271
1976,Australia,ocaus,-0.088588
1976,New Zealand,ocnzl,0.190948
1976,Argentina,saarg,0.184318
1976,Bolivia,sabol,-0.926734
1976,Brazil,sabra,-0.308122
1976,Chile,sachl,-0.254118
1976,Colombia,sacol,0.141144
1976,Ecuador,saecu,-1.16866
1976,Peru,saper,-0.532239
1976,Paraguay,sapry,-0.656455
1976,Uruguay,saury,0.429916
1976,Venezuela,saven,-0.985057
1977,Angola,afago,-1.54506
1977,Cote d'Ivoire,afciv,-1.17047
1977,Cameroon,afcmr,-1.13052
1977,Republic of the Congo,afcog,-1.50926
1977,Algeria,afdza,-0.822023
1977,Egypt,afegy,0.061075
1977,Ethiopia,afeth,-1.05803
1977,Gabon,afgab,-1.53803
1977,Ghana,afgha,-1.52408
1977,Guinea,afgin,-2.19914
1977,Kenya,afken,-0.319238
1977,Morocco,afmar,-0.171619
1977,Madagascar,afmdg,-1.26945
1977,Mozambique,afmoz,-1.00105
1977,Mauritania,afmrt,-0.761595
1977,Nigeria,afnga,-2.21442
1977,Sudan,afsdn,-1.25543
1977,Senegal,afsen,-0.472473
1977,Togo,aftgo,-0.911725
1977,Tunisia,aftun,-0.242852
1977,Tanzania,aftza,-1.13742
1977,South Africa,afzaf,-0.153402
1977,Zambia,afzmb,-0.937637
1977,Zimbabwe,afzwe,0.510551
1977,United Arab Emirates,asare,0.786587
1977,Bangladesh,asbgd,-0.750175
1977,China,aschn,0.278706
1977,Hong Kong,ashkg,0.889431
1977,Indonesia,asidn,-1.66825
1977,India,asind,0.285061
1977,Iran,asirn,-1.42882
1977,Israel,asisr,0.876125
1977,Jordan,asjor,1.14715
1977,Japan,asjpn,1.79081
1977,Cambodia,askhm,0.173955
1977,South Korea,askor,0.682189
1977,Kuwait,askwt,0.938192
1977,Laos,aslao,-0.15913
1977,Lebanon,aslbn,0.978699
1977,Sri Lanka,aslka,-0.851707
1977,Burma,asmmr,-1.04818
1977,Mongolia,asmng,0.712628
1977,Malaysia,asmys,-0.291443
1977,Oman,asomn,0.327238
1977,Pakistan,aspak,0.079415
1977,Philippines,asphl,-0.3233
1977,Qatar,asqat,-0.027909
1977,Saudi Arabia,assau,-1.87989
1977,Singapore,assgp,0.40171
1977,Syria,assyr,0.769084
1977,Thailand,astha,-0.40357
1977,Turkey,astur,-0.036495
1977,Vietnam,asvnm,-0.224908
1977,Albania,eualb,-0.267863
1977,Austria,euaut,1.7341
1977,Belgium,eubel,1.34301
1977,Bulgaria,eubgr,0.66881
1977,Switzerland,euche,1.73321
1977,Germany,eudeu,1.91189
1977,Denmark,eudnk,1.22964
1977,Spain,euesp,0.913434
1977,Finland,eufin,1.29729
1977,France,eufra,1.54568
1977,United Kingdom,eugbr,1.72792
1977,Greece,eugrc,0.47587
1977,Hungary,euhun,0.854007
1977,Ireland,euirl,0.950345
1977,Italy,euita,1.57614
1977,Netherlands,eunld,1.06845
1977,Norway,eunor,1.20319
1977,Poland,eupol,0.86358
1977,Portugal,euprt,0.740047
1977,Romania,eurou,0.620529
1977,Sweden,euswe,1.81863
1977,Canada,nacan,0.869288
1977,Costa Rica,nacri,0.301146
1977,Dominican Republic,nadom,-0.269721
1977,Guatemala,nagtm,0.019909
1977,Honduras,nahnd,-0.316132
1977,Jamaica,najam,0.039221
1977,Mexico,namex,0.662488
1977,Nicaragua,nanic,-0.255258
1977,Panama,napan,0.118599
1977,El Salvador,naslv,0.274197
1977,Trinidad and Tobago,natto,-0.503068
1977,United States,nausa,1.48685
1977,Australia,ocaus,-0.050256
1977,New Zealand,ocnzl,0.262797
1977,Argentina,saarg,0.129156
1977,Bolivia,sabol,-0.870114
1977,Brazil,sabra,-0.259673
1977,Chile,sachl,-0.253737
1977,Colombia,sacol,-0.015421
1977,Ecuador,saecu,-1.18658
1977,Peru,saper,-0.521048
1977,Paraguay,sapry,-0.531246
1977,Uruguay,saury,0.348066
1977,Venezuela,saven,-1.21212
1978,Angola,afago,-1.43599
1978,Cote d'Ivoire,afciv,-1.18251
1978,Cameroon,afcmr,-1.25489
1978,Republic of the Congo,afcog,-1.24883
1978,Algeria,afdza,-0.939733
1978,Egypt,afegy,-0.00279
1978,Ethiopia,afeth,-1.07115
1978,Gabon,afgab,-1.31778
1978,Ghana,afgha,-1.19743
1978,Guinea,afgin,-1.96201
1978,Kenya,afken,-0.262464
1978,Morocco,afmar,-0.153656
1978,Madagascar,afmdg,-1.28706
1978,Mozambique,afmoz,-0.918985
1978,Mauritania,afmrt,-1.10609
1978,Nigeria,afnga,-2.31682
1978,Sudan,afsdn,-1.29886
1978,Senegal,afsen,-0.564835
1978,Togo,aftgo,-1.19283
1978,Tunisia,aftun,-0.263188
1978,Tanzania,aftza,-1.22402
1978,South Africa,afzaf,-0.225034
1978,Zambia,afzmb,-0.85791
1978,Zimbabwe,afzwe,0.14211
1978,United Arab Emirates,asare,0.216543
1978,Bangladesh,asbgd,-0.546402
1978,China,aschn,0.291819
1978,Hong Kong,ashkg,0.911861
1978,Indonesia,asidn,-1.36404
1978,India,asind,0.272973
1978,Iran,asirn,-1.23625
1978,Israel,asisr,0.856037
1978,Jordan,asjor,1.10643
1978,Japan,asjpn,1.83684
1978,Cambodia,askhm,0.418704
1978,South Korea,askor,0.767752
1978,Kuwait,askwt,0.66765
1978,Laos,aslao,-0.116997
1978,Lebanon,aslbn,0.932121
1978,Sri Lanka,aslka,-0.807947
1978,Burma,asmmr,-0.882072
1978,Mongolia,asmng,0.6664
1978,Malaysia,asmys,-0.195103
1978,Oman,asomn,-0.509484
1978,Pakistan,aspak,0.099332
1978,Philippines,asphl,-0.145795
1978,Qatar,asqat,-0.796915
1978,Saudi Arabia,assau,-2.29486
1978,Singapore,assgp,0.274431
1978,Syria,assyr,0.720633
1978,Thailand,astha,-0.269411
1978,Turkey,astur,-0.113783
1978,Vietnam,asvnm,-0.203335
1978,Albania,eualb,0.027023
1978,Austria,euaut,1.81273
1978,Belgium,eubel,1.39968
1978,Bulgaria,eubgr,0.665983
1978,Switzerland,euche,1.813
1978,Germany,eudeu,1.98571
1978,Denmark,eudnk,1.32044
1978,Spain,euesp,1.00921
1978,Finland,eufin,1.34838
1978,France,eufra,1.62775
1978,United Kingdom,eugbr,1.79062
1978,Greece,eugrc,0.447339
1978,Hungary,euhun,0.911598
1978,Ireland,euirl,1.13131
1978,Italy,euita,1.6234
1978,Netherlands,eunld,1.07978
1978,Norway,eunor,1.13072
1978,Poland,eupol,0.833613
1978,Portugal,euprt,0.766385
1978,Romania,eurou,0.703638
1978,Sweden,euswe,1.91341
1978,Canada,nacan,0.846039
1978,Costa Rica,nacri,0.30829
1978,Dominican Republic,nadom,-0.055693
1978,Guatemala,nagtm,0.029384
1978,Honduras,nahnd,-0.398216
1978,Jamaica,najam,0.111522
1978,Mexico,namex,0.600371
1978,Nicaragua,nanic,-0.164669
1978,Panama,napan,0.190321
1978,El Salvador,naslv,0.331769
1978,Trinidad and Tobago,natto,-0.179923
1978,United States,nausa,1.44382
1978,Australia,ocaus,-0.038578
1978,New Zealand,ocnzl,0.290817
1978,Argentina,saarg,0.100627
1978,Bolivia,sabol,-0.851629
1978,Brazil,sabra,-0.181274
1978,Chile,sachl,-0.192636
1978,Colombia,sacol,-0.191699
1978,Ecuador,saecu,-1.32066
1978,Peru,saper,-0.600074
1978,Paraguay,sapry,-0.67204
1978,Uruguay,saury,0.276794
1978,Venezuela,saven,-1.08701
1979,Angola,afago,-1.4835
1979,Cote d'Ivoire,afciv,-1.04431
1979,Cameroon,afcmr,-1.16546
1979,Republic of the Congo,afcog,-1.13528
1979,Algeria,afdza,-0.844654
1979,Egypt,afegy,-0.154764
1979,Ethiopia,afeth,-1.19928
1979,Gabon,afgab,-1.39642
1979,Ghana,afgha,-1.19881
1979,Guinea,afgin,-2.18704
1979,Kenya,afken,-0.35219
1979,Morocco,afmar,-0.155585
1979,Madagascar,afmdg,-1.21443
1979,Mozambique,afmoz,-0.484657
1979,Mauritania,afmrt,-1.39294
1979,Nigeria,afnga,-2.2981
1979,Sudan,afsdn,-1.19936
1979,Senegal,afsen,-0.521327
1979,Togo,aftgo,-1.0105
1979,Tunisia,aftun,-0.163192
1979,Tanzania,aftza,-1.11669
1979,South Africa,afzaf,-0.149801
1979,Zambia,afzmb,-0.780084
1979,Zimbabwe,afzwe,0.352027
1979,United Arab Emirates,asare,-0.105964
1979,Bangladesh,asbgd,-0.581606
1979,China,aschn,0.299534
1979,Hong Kong,ashkg,0.928507
1979,Indonesia,asidn,-1.58526
1979,India,asind,0.25889
1979,Iran,asirn,-1.31155
1979,Israel,asisr,0.781789
1979,Jordan,asjor,1.0003
1979,Japan,asjpn,1.94395
1979,Cambodia,askhm,0.686277
1979,South Korea,askor,0.819243
1979,Kuwait,askwt,0.034041
1979,Laos,aslao,-0.110284
1979,Lebanon,aslbn,0.67831
1979,Sri Lanka,aslka,-0.61599
1979,Burma,asmmr,-0.830871
1979,Mongolia,asmng,0.517489
1979,Malaysia,asmys,-0.304213
1979,Oman,asomn,-0.612259
1979,Pakistan,aspak,0.031184
1979,Philippines,asphl,-0.212291
1979,Qatar,asqat,0.112702
1979,Saudi Arabia,assau,-1.71692
1979,Singapore,assgp,0.169053
1979,Syria,assyr,0.165746
1979,Thailand,astha,-0.199437
1979,Turkey,astur,-0.141234
1979,Vietnam,asvnm,-0.438961
1979,Albania,eualb,-0.074055
1979,Austria,euaut,1.93101
1979,Belgium,eubel,1.42368
1979,Bulgaria,eubgr,0.675666
1979,Switzerland,euche,1.99453
1979,Germany,eudeu,2.13579
1979,Denmark,eudnk,1.34456
1979,Spain,euesp,1.05235
1979,Finland,eufin,1.35975
1979,France,eufra,1.68432
1979,United Kingdom,eugbr,1.84999
1979,Greece,eugrc,0.272871
1979,Hungary,euhun,0.944537
1979,Ireland,euirl,1.1536
1979,Italy,euita,1.69198
1979,Netherlands,eunld,1.16236
1979,Norway,eunor,1.06658
1979,Poland,eupol,0.885866
1979,Portugal,euprt,0.862483
1979,Romania,eurou,0.696607
1979,Sweden,euswe,1.95309
1979,Canada,nacan,0.833572
1979,Costa Rica,nacri,0.354579
1979,Dominican Republic,nadom,-0.15358
1979,Guatemala,nagtm,0.079735
1979,Honduras,nahnd,-0.579062
1979,Jamaica,najam,-0.108446
1979,Mexico,namex,0.533398
1979,Nicaragua,nanic,-0.105189
1979,Panama,napan,0.133036
1979,El Salvador,naslv,0.286214
1979,Trinidad and Tobago,natto,-0.395649
1979,United States,nausa,1.50259
1979,Australia,ocaus,-0.044982
1979,New Zealand,ocnzl,0.293272
1979,Argentina,saarg,-0.030212
1979,Bolivia,sabol,-1.14398
1979,Brazil,sabra,-0.106942
1979,Chile,sachl,-0.300832
1979,Colombia,sacol,-0.15778
1979,Ecuador,saecu,-1.11174
1979,Peru,saper,-0.220861
1979,Paraguay,sapry,-0.767292
1979,Uruguay,saury,0.33441
1979,Venezuela,saven,-1.04601
1980,Angola,afago,-1.43557
1980,Cote d'Ivoire,afciv,-1.08692
1980,Cameroon,afcmr,-1.34147
1980,Democratic Republic of the Congo,afcod,-1.49539
1980,Republic of the Congo,afcog,-1.19202
1980,Algeria,afdza,-0.754751
1980,Egypt,afegy,-0.377018
1980,Ethiopia,afeth,-1.17153
